fix_commit,fname,changed_lines,bug_commits
2eb3b3f0,packages/core/scripts/identifier-umip/1_Propose.js,"[[('-14', '1'), ('+13', '0')]]",{'8a9f612c2'}
94bcf9cb,packages/financial-templates-lib/src/helpers/allowances.js,"[[('-1', '1'), ('+1', '1')]]",{'42fe71178'}
b3bdd888,packages/cli/package.json,"[[('-3', '1'), ('+3', '1')], [('-16', '3'), ('+16', '3')]]",{'0c6fdc2bb'}
b3bdd888,packages/common/package.json,"[[('-3', '1'), ('+3', '1')]]",{'0c6fdc2bb'}
b3bdd888,packages/core/package.json,"[[('-3', '1'), ('+3', '1')], [('-6', '1'), ('+6', '1')], [('-15', '1'), ('+15', '1')]]","{'0c6fdc2bb', '72384c366'}"
b3bdd888,packages/disputer/package.json,"[[('-3', '1'), ('+3', '1')], [('-6', '3'), ('+6', '3')]]",{'0c6fdc2bb'}
b3bdd888,packages/financial-templates-lib/package.json,"[[('-3', '1'), ('+3', '1')], [('-8', '2'), ('+8', '2')]]",{'0c6fdc2bb'}
b3bdd888,packages/liquidator/package.json,"[[('-3', '1'), ('+3', '1')], [('-6', '3'), ('+6', '3')]]",{'0c6fdc2bb'}
b3bdd888,packages/monitors/package.json,"[[('-3', '1'), ('+3', '1')], [('-9', '3'), ('+9', '3')]]",{'0c6fdc2bb'}
b3bdd888,packages/reporters/package.json,"[[('-3', '1'), ('+3', '1')], [('-8', '3'), ('+8', '3')]]",{'0c6fdc2bb'}
b3bdd888,packages/voter-dapp/package.json,"[[('-3', '1'), ('+3', '1')], [('-10', '2'), ('+10', '2')]]",{'0c6fdc2bb'}
8e003528,packages/core/package.json,"[[('-8', '1'), ('+8', '1')]]",{'d52c2f819'}
286265ca,packages/common/package.json,"[[('-34', '1'), ('+33', '0')]]",{'a3bf46270'}
286265ca,packages/fx-tunnel-relayer/package.json,"[[('-6', '1'), ('+6', '1')]]",{'dc1a6b082'}
dbb8d87a,packages/core/networks/42.json,"[[('-60', '1'), ('+60', '1')]]",{'143fa9ba6'}
532dae9f,v0/scripts/publishPrices.sh,"[[('-2', '2'), ('+2', '2')], [('-5', '1'), ('+5', '2')]]",{'788cedfa0'}
294349d6,packages/core/test/merkle-distributor/MerkleDistributor.js,"[[('-1', '1'), ('+1', '1')]]",{'ee9677d68'}
294349d6,packages/core/test/merkle-distributor/merkleTree.js,"[[('-1', '96'), ('+0', '0')]]",{'ee9677d68'}
294349d6,packages/merkle-distributor/package.json,"[[('-3', '1'), ('+3', '1')], [('-29', '1'), ('+29', '3')], [('-31', '1'), ('+33', '1')], [('-33', '1'), ('+35', '3')]]",{'728a611cd'}
294349d6,packages/merkle-distributor/src/merkleTree.js,"[[('-1', '131'), ('+0', '0')]]",{'b23d7cf47'}
294349d6,packages/merkle-distributor/tsconfig.json,"[[('-3', '1'), ('+3', '1')]]",{'728a611cd'}
3acbbaad,packages/core/networks/1.json,"[[('-96', '1'), ('+96', '1')]]",{'1f8728a62'}
1d26dfcd,packages/affiliates/libs/uniswap/contracts.ts,"[[('-1', '1'), ('+0', '0')]]",{'3b5501584'}
1d26dfcd,packages/merkle-distributor/integration-test/MerkleDistributorHelper.ts,"[[('-5', '1'), ('+4', '0')]]",{'ec9fe60d9'}
13d6d2c6,packages/api/package.json,"[[('-33', '1'), ('+33', '1')]]",{'f5bb7e716'}
2f77290b,packages/api/package.json,"[[('-45', '1'), ('+45', '1')]]",{'54fbb4967'}
2f77290b,packages/sdk/src/libs/clients/emp/client.ts,"[[('-1', '1'), ('+1', '1')]]",{'f5bb7e716'}
2f77290b,packages/sdk/src/libs/clients/erc20/client.ts,"[[('-1', '1'), ('+1', '1')]]",{'f6745d218'}
2f77290b,packages/sdk/src/libs/clients/lsp/client.ts,"[[('-1', '1'), ('+1', '1')]]",{'e2fb7d672'}
2f77290b,packages/sdk/src/libs/clients/multicall/client.ts,"[[('-1', '1'), ('+1', '1')]]",{'f6bc3f97f'}
4a9325d3,packages/affiliates/liquidity-mining/yusdbtc-weekly-payouts/Week_30_Mining_Rewards.json,"[[('-2', '1'), ('+2', '1')]]",{'fd0dcb46c'}
c72633b0,packages/core/networks/4.json,"[[('-4', '1'), ('+4', '1')], [('-12', '1'), ('+12', '9')], [('-28', '1'), ('+36', '1')], [('-56', '0'), ('+65', '4')]]","{'ddbf360ce', '4a4e4d385'}"
bf94df15,packages/core/package.json,"[[('-11', '1'), ('+11', '2')]]",{'00ff20195'}
7025af7c,packages/bot-stratergy-runner/package.json,"[[('-1', '7'), ('+0', '0')]]",{'4d38910f9'}
d1f5051a,packages/affiliates/liquidity-mining/yusdbtc-weekly-payouts/Week_30_Mining_Rewards.json,"[[('-2', '1'), ('+2', '1')]]",{'fd0dcb46c'}
34fda805,packages/common/src/FormattingUtils.js,"[[('-1', '1'), ('+1', '1')]]",{'65fde3bce'}
9fef5f71,package.json,"[[('-4', '1'), ('+4', '1')]]",{'a27782ca5'}
fec43692,packages/financial-templates-lib/index.js,"[[('-1', '22'), ('+0', '0')]]","{'6c0b6152e', '752960017', '49e34d21b', 'fa8ee9146', '42fe71178', '8bc3dad7f', 'd1c2a453a', '6a262b476', 'e8c9b1e06', 'a7d82a4cf', '03173e2a0'}"
fec43692,packages/financial-templates-lib/package.json,"[[('-10', '1'), ('+10', '1')], [('-13', '1'), ('+13', '1')], [('-28', '1'), ('+28', '5')], [('-32', '1'), ('+36', '1')]]","{'6a262b476', '15a8f31e3', '9d64fcbd1'}"
fec43692,packages/financial-templates-lib/src/clients/OptimisticOracleClient.js,"[[('-1', '227'), ('+0', '0')]]","{'8ef696e2b', 'c925524e8', 'd1c2a453a', 'cc71ea56e', '43a5b6372', '6fa94924b', '03173e2a0'}"
fec43692,packages/financial-templates-lib/src/helpers/multicall.js,"[[('-1', '40'), ('+0', '0')]]","{'c8a45c2af', 'fa8ee9146', 'c925524e8', 'e4ef9ac03'}"
fec43692,packages/financial-templates-lib/src/price-feed/FundingRateMultiplierPriceFeed.js,"[[('-1', '103'), ('+0', '0')]]","{'d1c2a453a', 'c925524e8', 'e4ef9ac03'}"
fec43692,packages/financial-templates-lib/src/price-feed/InvalidPriceFeedMock.js,"[[('-1', '38'), ('+0', '0')]]","{'6c0b6152e', 'c925524e8', 'c91e11bad', '530c32e32', 'be64c9872'}"
fec43692,packages/financial-templates-lib/src/price-feed/NetworkerMock.js,"[[('-1', '21'), ('+0', '0')]]","{'39278c9f9', 'c925524e8', '9769c5d70'}"
fec43692,packages/financial-templates-lib/src/price-feed/PriceFeedMock.js,"[[('-1', '82'), ('+0', '0')]]","{'fb74be6aa', 'c925524e8', '519678e1c', 'c91e11bad', '530c32e32', 'd1c2a453a', '6a262b476', 'cc71ea56e', '3e4b7dbed', '0b29fda48', '2a85690d8'}"
fec43692,packages/financial-templates-lib/test/price-feed/CoinGeckoPriceFeed.js,"[[('-1', '2'), ('+1', '2')]]",{'f0991dbd0'}
fec43692,packages/financial-templates-lib/test/price-feed/CoinMarketCapPriceFeed.js,"[[('-1', '2'), ('+1', '2')]]",{'f0991dbd0'}
fec43692,packages/financial-templates-lib/test/price-feed/CryptoWatchPriceFeed.js,"[[('-1', '2'), ('+1', '2')]]",{'752960017'}
fec43692,packages/financial-templates-lib/test/price-feed/DominationFinancePriceFeed.js,"[[('-1', '2'), ('+1', '2')]]",{'e14cc7b36'}
fec43692,packages/financial-templates-lib/test/price-feed/EthVixPriceFeed.js,"[[('-1', '2'), ('+1', '2')]]",{'4224e05ff'}
fec43692,packages/financial-templates-lib/test/price-feed/ForexDailyPriceFeed.js,"[[('-1', '3'), ('+1', '3')]]",{'be64c9872'}
fec43692,packages/financial-templates-lib/test/price-feed/QuandlPriceFeed.js,"[[('-1', '3'), ('+1', '3')]]",{'1d5de230e'}
fec43692,packages/financial-templates-lib/test/price-feed/TraderMadePriceFeed.js,"[[('-1', '3'), ('+1', '3')]]","{'71515a915', '0bb0015e3'}"
fec43692,packages/financial-templates-lib/test/price-feed/utils.js,"[[('-1', '1'), ('+1', '1')]]",{'6afefb625'}
fec43692,packages/financial-templates-lib/tsconfig.json,"[[('-3', '1'), ('+3', '1')], [('-4', '0'), ('+5', '1')], [('-6', '3'), ('+7', '1')]]",{'9fcc5128f'}
fec43692,packages/optimistic-oracle/package.json,"[[('-7', '1'), ('+7', '1')], [('-14', '1'), ('+13', '0')], [('-33', '2'), ('+32', '1')]]","{'7649d459b', '9d64fcbd1', 'b17b6558b', '1142e7741'}"
fec43692,packages/sdk/package.json,"[[('-41', '1'), ('+41', '2')], [('-43', '0'), ('+45', '1')], [('-45', '1'), ('+46', '0')], [('-46', '0'), ('+48', '1')]]",{'15a8f31e3'}
33d69386,voter-dapp/src/ResolvedRequests.js,"[[('-1', '1'), ('+1', '1')]]",{'4a22df819'}
686b94ee,yarn.lock,"[[('-4034', '1'), ('+4034', '1')]]",{'a3bf46270'}
0ae44dfa,packages/liquidator/package.json,"[[('-35', '1'), ('+35', '1')]]",{'b17b6558b'}
5578dd61,README.md,"[[('-4', '1'), ('+4', '1')]]",{'f2178513a'}
f8b975a8,yarn.lock,"[[('-1366', '1'), ('+1366', '1')], [('-3422', '14'), ('+3421', '0')]]",{'e4ef9ac03'}
b780e4bf,packages/common/src/Enums.js,"[[('-1', '64'), ('+0', '0')]]","{'5a7d85ab1', 'ad98a196d', 'c925524e8', '4537eb281', 'd1c2a453a', 'd299b6500', '4abe2d9f6', 'f437416e4', '1817695b7', 'b45488de1', 'decaf5d00'}"
70b9046d,packages/financial-templates-lib/package.json,"[[('-10', '1'), ('+10', '1')], [('-38', '1'), ('+38', '1')]]","{'e0c79359e', '9f534586d'}"
f156524e,ci/truffle_workaround.sh,"[[('-3', '1'), ('+3', '1')]]",{'de186186c'}
d0ce6956,packages/core/scripts/identifier-umip/1_Propose.js,"[[('-4', '1'), ('+4', '1')]]",{'8a9f612c2'}
d0ce6956,packages/core/scripts/identifier-umip/3_Verify.js,"[[('-5', '1'), ('+5', '1')]]",{'05a6af98a'}
c452750a,packages/core/scripts/local/DeployEMP.js,"[[('-22', '1'), ('+22', '1')]]",{'9dd463da2'}
f2b5bf3a,packages/affiliates/payouts/devmining-status.json,"[[('-3', '1'), ('+2', '0')]]",{'b673c302a'}
52fba469,packages/merkle-distributor/scripts/0_MerklePayoutIngestor.ts,"[[('-10', '2'), ('+10', '2')]]",{'22821873f'}
